Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
PYCR3,-6.28486967086792,-4.7639899253845215,1.1315680742263794,Community 5,1,1,0,0,0.69425535202026367,10.5,0,0.0050174489790995053
CMTR2,12.261876106262207,4.2596435546875,2.4904656410217285,Community 49,1,1,0,0,0.47769707441329956,14.5,0,0.006318482025472907
DEFB1,16.068490982055664,1.6304799318313599,5.435941219329834,Community 67,2,2,0,1.2102223081456032E-06,0.0010266940807923675,1,0,0.016684897561154415
TLE2,16.05357551574707,1.5973067283630371,5.4139890670776367,Community 67,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
MNT,2.7749595642089844,0.091605372726917267,-5.535977840423584,Community 27,3,3,0,0.0050702262669801712,0.647153377532959,11.5,0,0.012681072438558103
SERPINA6,2.9224421977996826,0.068699955940246582,-5.8094849586486816,Community 27,1,1,0,0,0.55564969778060913,12.5,0,0.0053145523603647772
ATP6V0A1,9.93283462524414,2.7198774814605713,9.13730525970459,Community 48,10,10,0,0.02932429127395153,0.50802433490753174,12.5,0,0.052129245453772385
RWDD3,10.002461433410645,2.572396993637085,9.1430625915527344,Community 48,1,1,0,0,0.44986769556999207,13.5,0,0.0061647455627669876
NMNAT1,-5.8945398330688477,2.8134417533874512,0.33514672517776489,Community 34,1,1,0,0,0.5895499587059021,12.5,0,0.005004697376798403
SLC22A15,0.66742300987243652,-7.9893379211425781,3.9632346630096436,Community 48,2,2,0,0.0019430118845775723,0.64846992492675781,12.5,0,0.0081882123474234687
ZNF770,9.775390625,2.6613013744354248,-3.1887054443359375,Community 52,1,1,0,0,0.49599102139472961,12,0,0.0057428317577308272
PSMA4,-1.1834214925765991,-8.1807470321655273,-3.02868390083313,Community 23,1,1,0,0,0.73574197292327881,11,0,0.0051882038076141021
ARL13B,1.6806207895278931,-6.9209694862365723,-0.53611558675765991,Community 40,2,2,0,0,0.75870275497436523,10,0,0.00782803991916507
SPATS2L,-6.40959358215332,-5.46942663192749,12.985579490661621,Community 68,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
ANKRD35,-6.4205279350280762,-5.4812474250793457,13.004430770874023,Community 68,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
CENPC,-0.85621309280395508,9.6382846832275391,-11.8054838180542,Community 53,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
SOX2,-0.24694344401359558,-7.3253231048583984,1.88888680934906,Community 4,2,2,0,0.0012725486885756254,0.69257926940917969,11,0,0.0079508164317424728
TNK1,1.9898971319198608,3.3890893459320068,-4.9607744216918945,Community 30,4,4,0,0.015049719251692295,0.71815252304077148,11,0,0.014979156499030307
PPM1J,-0.5939905047416687,1.4558788537979126,8.67316722869873,Community 48,6,6,0,0.018149703741073608,0.83339387178421021,9.5,0,0.016389383091207611
ARHGEF37,-5.5124011039733887,-3.2868218421936035,2.9219934940338135,Community 17,3,3,0,0.0060420348308980465,0.6608690619468689,10.5,0,0.011865683985204611
MTF2,5.1953234672546387,1.4005900621414185,-1.7971452474594116,Community 7,1,1,0,0,0.68056464195251465,11,0,0.0044925313147563817
LEO1,3.7513363361358643,-7.39967679977417,7.9523954391479492,Community 4,5,5,0,0.022899219766259193,0.63266712427139282,12,0,0.023825617896880584
MAN2B2,3.8148345947265625,-7.4859647750854492,8.1206502914428711,Community 4,1,1,0,0,0.54493647813797,13,0,0.0057670863450366445
PIP5K1B,-6.8553400039672852,-1.1706122159957886,-2.960944652557373,Community 11,2,2,0,0.0083608208224177361,0.69952452182769775,10.5,0,0.0088793882474263973
GALE,-4.16233491897583,-11.362758636474609,2.0667564868927,Community 8,1,1,0,0,0.4927007257938385,12.5,0,0.0060020515143414856
FAT3,-2.1898508071899414,-2.7778000831604004,-1.4816262722015381,Community 2,1,1,0,0,0.6640048623085022,12,0,0.0046934063524588657
CD84,1.2131482362747192,-6.29933500289917,4.1632080078125,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
GRHL1,-1.3357187509536743,-1.4946092367172241,2.2510557174682617,Community 27,1,1,0,0,0.58880877494812012,12.5,0,0.0048765494539648405
SETD1B,1.4926437139511108,0.98042011260986328,5.1273155212402344,Community 27,1,1,0,0,0.4750274121761322,14,0,0.0063347250444405149
CLTCL1,-2.8490793704986572,-0.47776678204536438,3.2812912464141846,Community 27,1,1,0,0,0.56413155794143677,13.5,0,0.0052739003129582554
MPEG1,-0.32185643911361694,-6.4680047035217285,2.3578238487243652,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
HMGB1,1.088657021522522,-0.867546558380127,-10.237469673156738,Community 72,1,1,0,0,0.595500648021698,12.5,0,0.0054258531114592294
ITPRIP,1.0462294816970825,4.92405891418457,0.63882613182067871,Community 30,2,2,0,0.0019914207514375448,0.76334607601165771,12,0,0.0074799065698784748
CNTD2,-4.1769561767578125,-0.47272920608520508,-0.14312577247619629,Community 17,1,1,0,0,0.62174904346466064,12,0,0.0049989888136957534
VPREB3,1.2971634864807129,-6.2795581817626953,4.1388492584228516,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
NUP50,5.1338009834289551,-0.69580012559890747,-1.4975868463516235,Community 7,1,1,0,0,0.7606390118598938,12,0,0.0045874900998521921
EVI2B,2.7369406223297119,-8.4458732604980469,2.7277524471282959,Community 37,2,2,0,0.0051894332282245159,0.70515578985214233,12,0,0.00870443785538423
ITGB1BP2,-0.40322995185852051,1.7654258012771606,10.815576553344727,Community 48,2,2,0,0,0.7208593487739563,11,0,0.0067048251581460451
PIEZO2,-4.60280704498291,-4.5810766220092773,5.9133772850036621,Community 43,1,1,0,0,0.57753282785415649,12,0,0.0052691895966341879
ZNF619,-1.0212011337280273,-8.0969467163085938,14.564359664916992,Community 44,1,1,0,0,0.00147422740701586,2,0,0.00695662912272176
NT5M,-2.1061394214630127,6.8134975433349609,8.5188770294189453,Community 14,1,1,0,0,0.684359610080719,12,0,0.0054564827146217016
MRM1,-4.3617644309997559,5.5915508270263672,4.0283451080322266,Community 34,2,2,0,0.016149206086993217,0.74529927968978882,10,0,0.0083560034767704121
NAPRT,1.1519966125488281,14.022722244262695,3.2029805183410645,Community 36,1,1,0,0,0.49094060063362122,14,0,0.0063385070198489464
AAR2,-0.42334109544754028,-1.1910622119903564,-1.4140132665634155,Community 2,7,7,0,0.010602757334709167,0.805630624294281,10.5,0,0.021272742613848098
CPQ,-4.79813814163208,-1.1283680200576782,-1.654390811920166,Community 27,1,1,0,0,0.68340182304382324,12,0,0.0052584912761093677
CSF3R,-5.9784793853759766,0.91746050119400024,-6.1712665557861328,Community 11,1,1,0,0,0.58772313594818115,11,0,0.0053757508372950123
MCM9,-1.9276642799377441,4.3880705833435059,-3.8670508861541748,Community 36,1,1,0,0,0.63527655601501465,11.5,0,0.0053973024430070127
REX1BD,1.1874340772628784,14.017125129699707,3.1281132698059082,Community 36,1,1,0,0,0.49094060063362122,14,0,0.0063385070198489464
RPIA,-5.9968223571777344,0.7243463397026062,-6.1863689422607422,Community 11,1,1,0,0,0.60394734144210815,11,0,0.00522336246244578
SPG21,-0.91628611087799072,-6.4418845176696777,-3.8679399490356445,Community 23,1,1,0,0,0.630719780921936,12.5,0,0.0052361046412201179
RNF150,-2.9293715953826904,-0.42762431502342224,-8.60130500793457,Community 72,1,1,0,0,0.59176939725875854,13.5,0,0.0050532274925806269
RBM24,2.360565185546875,0.97389680147171021,-9.0590810775756836,Community 72,2,2,0,0.010282653383910656,0.60928666591644287,12,0,0.0090391882260764545
SEMA4F,8.8486652374267578,2.0308172702789307,0.70935028791427612,Community 52,3,3,0,0.0044100498780608177,0.63895541429519653,12,0,0.012870538726523524
TIMM22,5.4199886322021484,4.387444019317627,2.0388314723968506,Community 52,3,3,0,0.0062108607962727547,0.7596319317817688,11.5,0,0.011454925018212117
LEMD3,0.85003042221069336,2.5162148475646973,1.0433903932571411,Community 30,2,2,0,0.018038967624306679,0.75164574384689331,11,0,0.0085041491704582473
GALNT1,-5.9698758125305176,-5.6220231056213379,1.1477422714233398,Community 5,6,8,0,0.044608186930418015,0.80241948366165161,9.5,0,0.031695831239495487
TPM1,-6.0836725234985352,-5.8689179420471191,1.261954665184021,Community 5,1,1,0,0,0.66635698080062866,10.5,0,0.0050817671669182848
FER,-0.73048669099807739,4.6615524291992188,2.8556985855102539,Community 14,1,1,0,0,0.74276649951934814,10,0,0.004842006993077754
NYNRIN,0.40772703289985657,2.8744935989379883,-1.6656488180160522,Community 27,1,1,0,0,0.69239121675491333,11.5,0,0.0044369115656711427
AK9,2.1868951320648193,0.099676333367824554,3.9599716663360596,Community 27,1,1,0,0,0.55158990621566772,13,0,0.0059852980543407628
VPS13C,9.6390972137451172,-8.34000301361084,2.2965080738067627,Community 15,1,1,0,0,0.57044142484664917,13.5,0,0.0058217370414528633
H2BC15,9.2971439361572266,0.24428822100162506,-0.99108624458312988,Community 7,1,1,0,0,0.59020185470581055,13,0,0.0053321581260084849
TMEM126B,4.3705277442932129,-10.532052993774414,2.7159557342529297,Community 37,1,1,0,0,0.56649881601333618,14,0,0.0056846132093754526
SLC40A1,-0.82372581958770752,1.7097785472869873,10.297980308532715,Community 48,2,2,0,0,0.74384987354278564,10.5,0,0.00642568249536597
LRRC8E,6.0376296043396,-4.2958078384399414,-3.0159018039703369,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
PEAK1,-3.1297667026519775,-0.29882177710533142,-4.7314109802246094,Community 40,3,3,0,0.0021348320879042149,0.714841902256012,10,0,0.010992709406847542
RGS22,-7.1690125465393066,0.7331010103225708,-1.1251556873321533,Community 11,3,3,0,0.0079735489562153816,0.64924043416976929,10.5,0,0.012170082746773937
ZNHIT6,-4.6101517677307129,11.055305480957031,0.73853194713592529,Community 33,2,2,0,0.0050115305930376053,0.64102566242218018,11,0,0.00989175353957717
EPB41L3,-0.22676834464073181,-8.6256256103515625,2.9272546768188477,Community 5,2,2,0,0.00050587288569659,0.589095950126648,11.5,0,0.0084530406730472119
ANKRD13A,3.0917284488677979,8.7168569564819336,1.3158391714096069,Community 36,2,2,0,0.0070652775466442108,0.6533435583114624,12,0,0.009887683623073136
AURKA,4.4359865188598633,-6.528742790222168,0.44122964143753052,Community 8,2,2,0,0.0032197963446378708,0.65100842714309692,12,0,0.00876784143757752
TRAK1,-6.0209927558898926,0.65546488761901855,-6.2254886627197266,Community 11,1,1,0,0,0.60394734144210815,11,0,0.00522336246244578
IL1B,4.7414546012878418,5.9018330574035645,1.8148725032806396,Community 30,1,1,0,0,0.57296216487884521,13,0,0.005088430123870542
P3H2,3.724714994430542,1.9684369564056396,8.1492700576782227,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
GADD45A,-2.0054123401641846,4.5009670257568359,1.5383162498474121,Community 34,1,1,0,0,0.68714630603790283,12.5,0,0.0048955902133231812
PPP1R14A,-4.2623333930969238,2.7444286346435547,-2.9324953556060791,Community 34,1,1,0,0,0.61012893915176392,12.5,0,0.0048261916975194325
PPY,3.8760192394256592,1.6522979736328125,8.2110366821289063,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
WSB2,1.4963054656982422,-7.089759349822998,3.1082444190979004,Community 14,3,3,0,0.0094941938295960426,0.64993911981582642,12,0,0.01367891607596371
ZDHHC7,4.7684950828552246,-6.0500102043151855,-2.7767679691314697,Community 40,3,3,0,0.0040463781915605068,0.68054443597793579,10.5,0,0.013214154018255474
SERP2,5.481809139251709,-4.0298519134521484,-1.9938658475875854,Community 40,2,2,0,0.0012344267452135682,0.67412757873535156,10.5,0,0.0088379352002448345
WDR38,-6.7428226470947266,0.64342141151428223,0.11751291155815125,Community 11,3,3,0,0.01198180578649044,0.75186735391616821,11,0,0.011478840882083653
YBX3,-11.344671249389648,3.1524777412414551,-11.625348091125488,Community 69,4,4,0,7.2613333941262681E-06,0.0017111566849052906,1,0,0.027161494018833113
GLCCI1,-11.265744209289551,3.1325736045837402,-11.616083145141602,Community 69,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
ASNSD1,-7.339663028717041,4.2650356292724609,-4.0267238616943359,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
NFKBIE,-3.5078787803649902,4.2591934204101563,0.53826755285263062,Community 34,3,3,0,0.027497459203004837,0.79792779684066772,10,0,0.011377464675260745
DNAJC25,4.0184979438781738,2.0510306358337402,-0.788445770740509,Community 40,2,2,0,0.006037798710167408,0.71079039573669434,10,0,0.0080871492111008712
CABCOCO1,-5.661956787109375,-0.0042131487280130386,0.1295459121465683,Community 14,2,2,0,0.0018316713394597173,0.65185898542404175,12,0,0.0082096398766997279
RASAL1,4.1741180419921875,2.3913521766662598,7.9545364379882813,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
SYT8,-1.4886457920074463,-1.6722683906555176,-1.6203197240829468,Community 27,3,3,0,0.0039786058478057384,0.69946056604385376,11.5,0,0.012156374656506166
G6PD,-9.6800966262817383,5.4659614562988281,4.6332592964172363,Community 17,1,1,0,0,0.63997101783752441,11,0,0.0057870364747278271
FOLR2,5.6918401718139648,-5.9370770454406738,0.7349323034286499,Community 23,1,1,0,0,0.61871510744094849,12,0,0.0053728180263539777
BCAM,1.6715573072433472,2.2731082439422607,-8.8374042510986328,Community 7,1,1,0,0,0.57618439197540283,12,0,0.0054153877614572157
CRNKL1,-6.4748258590698242,-1.4194550514221191,-2.8815004825592041,Community 27,2,2,0,0.010594286024570465,0.68364608287811279,12,0,0.010153487807246342
KIAA2013,-0.92277520895004272,9.6511440277099609,-11.771055221557617,Community 53,1,1,0,0,0.00097780383657664061,2,0,0.0075178739592154454
ALDH3A2,4.3391804695129395,-10.542797088623047,2.7762608528137207,Community 37,1,1,0,0,0.56649881601333618,14,0,0.0056846132093754526
CUX1,-3.2453079223632813,-7.3521699905395508,1.7418669462203979,Community 5,1,1,0,0,0.69220328330993652,11,0,0.0049164308662936751
EMP3,-0.10693171620368958,-6.8208155632019043,1.3015893697738647,Community 4,2,2,0,0.0025632507167756557,0.699247419834137,10.5,0,0.0079014057397369664
CDCA5,1.3122351169586182,-6.1887044906616211,8.55260181427002,Community 4,1,1,0,0,0.60023540258407593,12,0,0.00543614779092094
POLD2,0.17705118656158447,2.0453810691833496,-9.42487621307373,Community 72,1,1,0,0,0.58835595846176147,12.5,0,0.0049480022986034015
EIF4B,6.5706992149353027,6.957097053527832,-2.491804838180542,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
CCRL2,-4.5984911918640137,3.6673517227172852,-2.0484802722930908,Community 34,1,1,0,0,0.61222857236862183,12,0,0.0049476169810645579
MFSD8,2.62979793548584,0.74164414405822754,14.550848960876465,Community 48,1,1,0,0,0.40009763836860657,15,0,0.0065402553043650046
C12orf60,-0.76958942413330078,0.70247763395309448,-1.1512898206710815,Community 27,1,1,0,0,0.67853236198425293,11.5,0,0.0043564568970901286
PRODH,-1.0186295509338379,-3.0029277801513672,0.052664235234260559,Community 27,2,2,0,0.0019399862503632903,0.74544447660446167,11.5,0,0.0076586975726067241
FAM83F,5.6052627563476563,1.7619287967681885,0.69240343570709229,Community 52,3,3,0,0.0022056300658732653,0.62713485956192017,11.5,0,0.012173494063462938
ABCC4,6.5290055274963379,2.8153772354125977,1.2954736948013306,Community 52,2,2,0,0.00026019779033958912,0.66771405935287476,11.5,0,0.00853988789571525
CCDC24,-4.75412654876709,2.5838186740875244,-1.2776843309402466,Community 34,2,2,0,1.8153334167436697E-05,0.70772171020507813,11.5,0,0.0075595714945636385
FAIM2,7.355677604675293,-0.31508198380470276,-6.6041440963745117,Community 7,2,2,0,0.010594286024570465,0.59071838855743408,12,0,0.010175896953893976
SCAP,2.332730770111084,9.2476043701171875,2.7758462429046631,Community 14,2,2,0,0.0035338490270078182,0.56378507614135742,13,0,0.011424461897355831
TRPM1,2.3562798500061035,9.5041570663452148,3.0522515773773193,Community 14,1,1,0,0,0.49305003881454468,14,0,0.0065809005458910847
LRRC8A,3.0835418701171875,-12.355130195617676,1.9948039054870605,Community 23,1,1,0,0,0.41727271676063538,16,0,0.0065968797061092665
GSTP1,3.527144193649292,8.5584192276000977,4.8242473602294922,Community 30,1,1,0,0,0.51978349685668945,13,0,0.0061584899115826918
ATG4D,-15.285860061645508,1.2722741365432739,-2.0998268127441406,Community 70,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
FUZ,-15.294824600219727,1.2686607837677002,-2.0702066421508789,Community 70,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
MED14,-2.9801046848297119,-8.2278432846069336,0.80701494216918945,Community 5,3,3,0,0,0.71707546710968018,10,0,0.010130765590098399
FAR1,-3.1946952342987061,-7.4034767150878906,1.7636089324951172,Community 5,1,1,0,0,0.69220328330993652,11,0,0.0049164308662936751
GPA33,4.3846983909606934,2.2871441841125488,7.9004802703857422,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
GDF1,0.24686990678310394,-6.5890045166015625,-1.5660502910614014,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
TPRG1L,5.1844863891601563,-0.76071089506149292,-1.5304452180862427,Community 7,1,1,0,0,0.7606390118598938,12,0,0.0045874900998521921
RGL1,-1.7864162921905518,-1.6331747770309448,-4.5409107208251953,Community 2,1,1,0,0,0.74142277240753174,11.5,0,0.0048005492341328081
C11orf88,6.6723198890686035,11.558958053588867,1.22817063331604,Community 30,1,1,0,0,0.49890220165252686,14.5,0,0.0064496690356882448
RARG,4.0683555603027344,-3.28987193107605,-7.4197540283203125,Community 51,1,1,0,0,0.5788000226020813,12.5,0,0.0054822633897342156
TM2D2,1.2823506593704224,0.615494966506958,2.3470158576965332,Community 43,2,2,0,0.00040663467370904982,0.66940850019454956,12,0,0.0077902086474369312
SH3GLB1,-6.2374591827392578,-5.8726296424865723,1.1961064338684082,Community 5,1,1,0,0,0.68264967203140259,10,0,0.0049992380136257659
MIGA2,-0.60314041376113892,3.7795960903167725,-0.2029433399438858,Community 30,2,2,0,0.0014922040281817317,0.75995892286300659,12,0,0.0076582316315611113
ANPEP,9.7689800262451172,2.6927628517150879,-3.1424884796142578,Community 52,1,1,0,0,0.49599102139472961,12,0,0.0057428317577308272
CCDC122,5.5743727684021,6.1852703094482422,-5.097806453704834,Community 3,1,1,0,0,0.65062087774276733,12.5,0,0.0054288183812146781
SATB1,3.0561559200286865,-5.3073248863220215,1.1461178064346313,Community 4,1,1,0,0,0.67729085683822632,11.5,0,0.0047562607524534511
MPI,2.0838031768798828,6.5971026420593262,0.74652326107025146,Community 14,1,1,0,0,0.6579890251159668,12,0,0.004854414636651927
ATP6V1B2,-1.121012806892395,-4.9872865676879883,-3.4778206348419189,Community 23,2,2,0,0.0045238109305500984,0.73986911773681641,10.5,0,0.0081093484225133461
NCF1,-1.5168501138687134,2.8963840007781982,2.041168212890625,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
APPL2,-1.4896467924118042,2.8058578968048096,1.9845324754714966,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
ARL3,-9.2217426300048828,-1.2741894721984863,-4.8141841888427734,Community 11,1,1,0,0,0.57153528928756714,12,0,0.0056828138392925652
HOXA9,4.4511971473693848,1.9958541393280029,7.8217954635620117,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
